Ano;Area;NIVEL_1;REG_HIDR;DIV_HIDRO;NIVEL_2;NIVEL_3;GEOCODIGO;NOME;UF;REGIAO;MESOREGIAO;MICROREGIA
2020;51,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;88,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;109,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;87,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;119,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;123,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;63,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;83,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;60,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;61,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;178,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;122,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;59,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;154,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;90,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;204,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;169,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;123,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;101,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;142,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;126,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;117,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;149,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;112,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;213,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;172,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;159,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;132,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;168,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;162,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;87,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;110,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;120,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;206,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;138,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;123,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;162,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107792;Santo Antonuio do Leste;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;143,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;171,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;77,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;193,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;100,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;117,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;139,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;153,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;197,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;208,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;100,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;168,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;100,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;122,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;65,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;89,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;84,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;113,60000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;93,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;166,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;177,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;151,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;127,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;137,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;158,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;102,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;124,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;115,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;121,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;151,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;148,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;164,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;117,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;182,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;16,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;79,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;123,60000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;165,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;112,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;55,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;170,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107008;Poxor⁄o;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;TESOURO
2020;108,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;147,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;139,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;129,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;99,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;175,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;131,60000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;151,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;136,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;93,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;187,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;133,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;108,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;195,40000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;80,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;108,90000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;76,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;101,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;121,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;33,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;139,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;67,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;148,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;206,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;107,60000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;138,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;73,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;110,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;157,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;76,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;120,30000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;149,70000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;122,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;179,80000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;134,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;180,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;201,10000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107792;Santo Antonuio do Leste;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;31,20000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
2020;89,00000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5107040;Primavera do Leste;MT;Centro-Oeste;SUDESTE MATO-GROSSENSE;PRIMAVERA DO LESTE
2020;126,50000;B;RH do TOCANTINS_ARAGUAIA;Tocantins / Araguaia;ARAGUAIA;ALTO MORTES;5106281;Novo S“o Joaquim;MT;Centro-Oeste;NORDESTE MATO-GROSSENSE;CANARANA
